,0
0,0.9524123276151218
1,0.9683178002934177
2,0.9878424182539381
3,-0.00045399199185267594
4,-8.032075631880938e-06
5,-1.639884707621712e-05
6,0.008843034386554868
7,0.08829041818906312
8,-0.008800649130253661
