,0
0,0.6228677672945863
1,0.6228638688457979
2,0.9007992734200678
3,0.00011327686768523675
4,-9.570599344030426e-06
5,0.0010476293930547918
6,6.381895888465467e-06
7,-0.000455177903739152
8,0.0009065978047287344
