,0
0,0.8572788113748855
1,0.8545124384745596
2,0.8529650706061941
3,-0.0023980576582051626
4,-0.004662843365134186
5,0.00026057243809658775
6,1.6073646334039874e-05
7,0.004340217268220893
8,-0.003194096825752772
