,0
0,0.9681428197221581
1,0.9780165167606304
2,0.985772801566317
3,-7.611999709622054e-05
4,-4.256767565987207e-07
5,-1.544414361807635e-06
6,0.0038423991699314064
7,0.06841943925675652
8,-0.0012696584241462527
