,0
0,1.0097125098113209
1,0.8181344909563256
2,0.6894623826940866
3,0.0398677649338164
4,-0.03562944957368053
5,-0.10741099186572008
6,0.044164933752542705
7,-0.03763957388108949
8,-0.07563657136306684
