,0
0,0.854417664306854
1,0.8532482599847865
2,0.8650770186959952
3,0.01462947099558671
4,0.00596478659240333
5,-0.007577953783881953
6,-0.016963839626347798
7,0.005533831018444196
8,0.022110818858066917
