,0
0,0.6194217694368255
1,0.6162361888895509
2,0.8863744074475814
3,0.015497486685550203
4,0.0032112520945158417
5,0.016297411746399523
6,0.004367475481248763
7,-0.015449663290526107
8,0.045337080952913125
