,0
0,0.7735310052762484
1,0.8353206505371079
2,0.8761608752800184
3,-0.031291235295198096
4,-0.0032696588148803376
5,-0.07050742182606172
6,0.0021909407108086387
7,-0.10820263730860742
8,-0.06747343257298452
