,0
0,0.9184850618593583
1,0.9568485803179194
2,0.9760844636252393
3,-0.002999834424291808
4,-5.2567144515136166e-05
5,-0.0002597089820268739
6,0.0107828043001834
7,0.13163167320491906
8,-0.0168066575146635
