mag_x,mag_y,mag_z
-13.04,25.54666667,-39.33333333
-12.76,25.02666667,-39.72
-12.17333333,25.06666667,-40.66666667
-11.57333333,22.33333333,-41.65333333
-12.57333333,15.70666667,-46.13333333
-13.86666667,10.49333333,-48.54666667
-13.98666667,-1.666666667,-52.08
-7.493333333,-37.72,-43.56
-5.786666667,-40.57333333,-41.28
-3.28,-44.48,-37.90666667
-2.146666667,-46.2,-35.98666667
-0.146666667,-49.24,-31.52
0.906666667,-50.56,-28.94666667
2.493333333,-52.8,-24.66666667
1.973333333,-53.92,-21.8
2.093333333,-54.94666667,-18.97333333
1.64,-55.44,-16.89333333
-0.506666667,-56.12,-1.666666667
-1.4,-56.73333333,0.293333333
-4.386666667,-55.70666667,3.613333333
-7.653333333,-54.90666667,5.346666667
-11.68,-53.56,8.16
-12.56,-51.92,10.58666667
-12.58666667,-50.66666667,14.24
-12.37333333,-50.32,15.64
-10.53333333,-48.73333333,18.82666667
-8.4,-47.06666667,21.33333333
-7.466666667,-36.88,33.30666667
-7.466666667,-31.72,37.14666667
-9.04,-19.01333333,42.25333333
-9.76,-9.28,44.04
-10.61333333,4.253333333,43.08
-10.73333333,17.29333333,38.66666667
-10.38666667,25.10666667,34
-9.946666667,32.54666667,27.06666667
-8.88,37.6,19.78666667
-8.586666667,39.44,15.81333333
-9.893333333,41.66666667,9.96
-11.97333333,42.29333333,4.346666667
-12.93333333,42.37333333,-0.106666667
-15.49333333,41.66666667,-5.48
-17.48,39.88,-9.76
-19.81333333,37.70666667,-15.69333333
-23.24,33.64,-22.13333333
-25.6,31.13333333,-25.62666667
-28.8,25.62666667,-30.2
-29.18666667,21.28,-34.08
-30.12,16.68,-36.88
-33.05333333,3.093333333,-40.89333333
-32.06666667,-7.68,-42.8
-31.18666667,-10.64,-44
-29.32,-18.82666667,-43.62666667
-29.12,-22.05333333,-43.50666667
-28.94666667,-24.64,-42.33333333
-29.66666667,-27.85333333,-40.10666667
-30.17333333,-29.93333333,-38.72
-29.90666667,-34.76,-35.30666667
-28.8,-37.72,-33.6
-27.72,-41.06666667,-31.05333333
-26.52,-43.45333333,-27.65333333
-24.45333333,-47.32,-23.41333333
-20.45333333,-50.74666667,-19.73333333
-19.09333333,-52.86666667,-13.70666667
-15.21333333,-54.52,-7.24
-13.22666667,-54.94666667,-3.386666667
-9.666666667,-55.61333333,1.96
-8.133333333,-54.66666667,5.946666667
-4.653333333,-53.65333333,10.62666667
-0.64,-52.58666667,14.54666667
1.893333333,-50.68,18.64
3.76,-47.68,22.05333333
5.946666667,-43.82666667,28
8.253333333,-37.30666667,33.86666667
8.986666667,-31.01333333,37.49333333
10.8,-21.2,42.13333333
13.70666667,-12.61333333,43.94666667
15.30666667,-1.813333333,43.52
16.56,15.46666667,39.41333333
16.25333333,22.98666667,35.45333333
15.77333333,28.94666667,30.64
16.88,33.90666667,24.32
17.24,35.85333333,20.74666667
16.70666667,38.82666667,15.42666667
17.4,40.10666667,10.57333333
17.05333333,41.62666667,2.693333333
17.25333333,42.08,-0.666666667
17.84,41.52,-2.346666667
17.46666667,40.49333333,-12.70666667
19.04,38.89333333,-14.58666667
19.36,38.76,-15.64
19.90666667,38.38666667,-15.57333333
19.74666667,38.58666667,-15.45333333
20.54666667,38.01333333,-16.53333333
19.96,37.69333333,-18.01333333
19.14666667,37.04,-20.22666667
19.26666667,36.08,-21.09333333
18.34666667,35.97333333,-23.50666667
13.66666667,28.22666667,-36.37333333
12.92,25.69333333,-38.62666667
11.38666667,21.25333333,-42.86666667
10.28,15.28,-45.69333333
10.4,11.85333333,-47.73333333
8.973333333,6.68,-50.52
7.173333333,3.133333333,-51.61333333
4.44,-3.466666667,-52.96
2.066666667,-8.44,-53.26666667
0.36,-16.52,-52.84
-3.52,-42.36,-39.84
-3.346666667,-44.78666667,-37.78666667
-1.733333333,-47.53333333,-33.92
-0.76,-50.04,-30.38666667
-1.146666667,-52.54666667,-25.21333333
-1.013333333,-54.18666667,-21.58666667
-0.693333333,-55.96,-15.50666667
-0.24,-56.01333333,-12.78666667
3.973333333,-56.48,-6.133333333
8.386666667,-55.92,-2.826666667
13.96,-53.61333333,0.52
15.41333333,-52.53333333,6
16.01333333,-52.29333333,6.24
17.13333333,-51.68,7.266666667
19.97333333,-49.74666667,9.613333333
20.74666667,-48.92,11.22666667
22.18666667,-47.42666667,13.17333333
24.22666667,-44.50666667,16.96
26.54666667,-41.16,19.96
30.49333333,-35.41333333,22.72
32.41333333,-22.05333333,31.50666667
33.37333333,-15.54666667,33.2
31.34666667,-8.826666667,36.46666667
25.62666667,2.28,39.73333333
21.56,11.82666667,39.36
14.66666667,24.22666667,35.01333333
8.453333333,31.33333333,30.50666667
3.013333333,37.09333333,23.44
-1.333333333,40.72,15.86666667
-3.946666667,43.32,6.28
-5.48,43.70666667,0.493333333
-6.426666667,43.58666667,-4.946666667
-7.56,42.98666667,-9.266666667
-8.76,42.01333333,-13.05333333
-10.56,40.02666667,-18.22666667
-12.54666667,36.88,-24.70666667
-13.05333333,31.28,-32.77333333
-14.2,26.62666667,-38.04
-13.48,21.29333333,-42.72
-13.02666667,14.92,-46.82666667
-11.30666667,1.026666667,-51.93333333
-8.106666667,-12.48,-53.14666667
-3.413333333,-20.56,-51.94666667
1.52,-26.38666667,-49.88
5.226666667,-29.86666667,-47.73333333
9.8,-33.69333333,-44.73333333
13.56,-36.68,-41.4
16.78666667,-38.97333333,-38.22666667
18.52,-40.38666667,-35.44
19.82666667,-41.26666667,-34.38666667
22.32,-42.08,-30.57333333
27.12,-43.24,-23.24
30.38666667,-43.30666667,-18.08
33.12,-42.68,-11.30666667
35.53333333,-41.37333333,-3.213333333
37.26666667,-39.08,1.96
38.86666667,-34.76,10.82666667
39.38666667,-29.4,17.04
39.53333333,-20.25333333,24.81333333
37.2,-5.12,31.56
34.78666667,3.306666667,33.08
29.86666667,14.2,33.26666667
25.82666667,20.90666667,32
18.45333333,29.57333333,29.02666667
13.73333333,33.56,25.6
11.93333333,36.93333333,21.58666667
7.2,39.45333333,18.34666667
6.266666667,41.58666667,13.36
4.12,42.90666667,10.57333333
2.466666667,43.90666667,4.4
1.133333333,44.04,-6.213333333
-1.426666667,42.92,-13.53333333
-3.106666667,41.36,-18.56
-5.293333333,38.10666667,-24.93333333
-7.186666667,36.24,-28.68
-8.333333333,32.14666667,-33.66666667
-9.84,28.01333333,-38.09333333
-9.653333333,20.32,-44.45333333
-9.013333333,16.01333333,-46.62666667
-8.76,10.77333333,-49.53333333
4.013333333,-20.65333333,-51.54666667
9.413333333,-24.92,-49.34666667
11.64,-26.28,-47.89333333
15.76,-28.2,-45.81333333
18.05333333,-29.34666667,-44.05333333
21.2,-31.22666667,-41.4
23.02666667,-32.76,-39.49333333
23.88,-35.16,-36.65333333
23.89333333,-36.61333333,-35.65333333
25.36,-37.53333333,-33.26666667
28.62666667,-40.44,-26.4
30.49333333,-39.82666667,-25.77333333
31.77333333,-38.78666667,-24.16
32.93333333,-38.33333333,-23.30666667
34.10666667,-37.69333333,-22.02666667
36.26666667,-37.57333333,-19.28
38.64,-36.22666667,-14.01333333
40.61333333,-34.65333333,-10.34666667
42.16,-32.86666667,-7.013333333
43.88,-30.45333333,-4.72
46.17333333,-16.97333333,14.52
46.01333333,-12.30666667,17.28
44.42666667,-7.346666667,21.49333333
44.08,-3.933333333,22.52
42.14666667,1.693333333,24.97333333
40.26666667,6.306666667,26.26666667
35.26666667,13.38666667,28.93333333
31.36,17.69333333,30.16
24.06666667,24.49333333,30.58666667
19.12,28.29333333,29.84
-12.73333333,40.33333333,12.54666667
-16.70666667,40.02666667,5.2
-23.44,37.66666667,0
-26.62666667,35.72,-5.546666667
-31.24,31.54666667,-9.56
-32.81333333,29.76,-14.26666667
-34.2,27.18666667,-18.52
-35.01333333,22.77333333,-24.56
-35.01333333,16.73333333,-31.13333333
-34.58666667,12.46666667,-35.38666667
-28.16,-20.09333333,-44.78666667
-22.89333333,-29.16,-44.2
-18.16,-33.64,-43.73333333
-13.36,-39.26666667,-41.01333333
-12.02666667,-42.96,-38.02666667
-13.38666667,-48.41333333,-30.08
-14.70666667,-50.81333333,-25.02666667
-22.32,-49.90666667,-19.24
-26.16,-48.18666667,-17.73333333
-28.38666667,-47.85333333,-13.73333333
-39.36,-37.48,0.96
-41.44,-32.89333333,3.293333333
-42.96,-28.86666667,7.186666667
-43.66666667,-24.53333333,11.24
-43.37333333,-21.50666667,13.96
-43.26666667,-18.26666667,15.69333333
-43.46666667,-15.90666667,16.57333333
-43.56,-11.34666667,18
-43.04,-10.29333333,19.22666667
-42.68,-8.52,19.4
-39.02666667,-2.333333333,25.33333333
-39.77333333,1.306666667,24
-40.48,4.04,21.76
-39.16,9.373333333,21.12
-38,12.18666667,21.01333333
-36.05333333,16.98666667,20.29333333
-34.50666667,20.64,18.96
-31.02666667,27.12,15.26666667
-28.18666667,32.33333333,12.08
-27.70666667,34.12,5.92
-25,35.81333333,-13.61333333
-24.25333333,35.70666667,-15.02666667
-21.41333333,36.21333333,-18.88
-20.64,35.4,-21.72
-18.49333333,35.17333333,-24.16
-17.10666667,35.52,-25.02666667
-16.53333333,33.61333333,-28.42666667
-17.12,30.84,-31.96
-17.18666667,28.28,-34.82666667
-19.10666667,21.88,-40.02666667
-30.72,-8.76,-44.66666667
-33.4,-14.86666667,-41.97333333
-34.96,-19.10666667,-39.38666667
-37.01333333,-23.57333333,-35.64
-39.02666667,-25.86666667,-32.56
-40.4,-29.04,-26.57333333
-42.53333333,-29.92,-20.25333333
-44.30666667,-29.04,-16.26666667
-45.13333333,-27.76,-12.70666667
-45.94666667,-26.78666667,-12.10666667
-48.36,-20.22666667,-6.173333333
-48.57333333,-19.32,-5.053333333
-48.92,-17.41333333,-3.533333333
-49.53333333,-12.41333333,-0.72
-49.61333333,-9.426666667,-0.613333333
-49.94666667,-9.213333333,-1.733333333
-49.76,-8.56,-1.96
-49.72,-6.8,-1.706666667
-49.74666667,-4.773333333,-2.706666667
-49.66666667,-1.36,-3.013333333
-47.04,8.346666667,-13.14666667
-45.42666667,11.86666667,-15.72
-42.53333333,16.01333333,-19.2
-38.42666667,19.46666667,-23.10666667
-36,21.46666667,-25.42666667
-32.42666667,21.8,-29.8
-31.4,21.08,-31.64
-28.37333333,19.57333333,-35.97333333
-25.72,17.77333333,-39.61333333
-23.50666667,15.48,-41.54666667
-23.96,10.81333333,-44.17333333
-23.44,9.88,-44.98666667
-23.37333333,7.853333333,-45.98666667
-22.08,7.693333333,-46.49333333
-21.45333333,5.413333333,-47.38666667
-19.53333333,3.853333333,-49.01333333
-16.57333333,0.88,-50.57333333
-13.25333333,-2.026666667,-51.84
-5.2,-6.813333333,-53.36
3.826666667,-11.05333333,-53.24
22.14666667,-32.41333333,-39.89333333
24.72,-36.84,-34.36
25.56,-39.46666667,-30.58666667
25.77333333,-43.73333333,-24.69333333
24.34666667,-47.09333333,-20.02666667
22.44,-50.34666667,-12.84
18.76,-52.46666667,-9.24
13.13333333,-54.78666667,-4.386666667
9.746666667,-55.42666667,-1.92
1.506666667,-56.26666667,-0.053333333
-10.54666667,-55.13333333,0.88
-13.32,-54.62666667,0.8
-15.12,-54.04,0.546666667
-18.42666667,-52.68,1.68
-20.85333333,-51.32,3.933333333
-25.25333333,-48.76,4.36
-28.45333333,-46.86666667,3.973333333
-32.98666667,-43.66666667,2.306666667
-35.97333333,-41,1.266666667
-39.50666667,-37.18666667,-0.426666667
-47.92,-22.8,-9.573333333
-48.33333333,-19.34666667,-11.68
-48.6,-16.26666667,-14.56
-48.25333333,-14.90666667,-17.2
-47.92,-14.24,-18.33333333
-47.97333333,-11.90666667,-19.54666667
-47.66666667,-9.866666667,-20.98666667
-46.93333333,-8.8,-23.68
-46.32,-8.306666667,-24.14666667
-44.50666667,-8.466666667,-28.93333333
-39.41333333,-8.346666667,-36.53333333
-37.24,-10.2,-38.76
-31.61333333,-12.25333333,-43.61333333
-25.52,-15.46666667,-47.45333333
-20.64,-18.36,-48.96
-12.2,-22.04,-50.44
-1.746666667,-27.42666667,-49.52
8.666666667,-33.44,-45.13333333
17.12,-40.28,-36.24
20.84,-45.41333333,-27.2
24.61333333,-46.4,-21.08
32.18666667,-41.56,-17.29333333
34.53333333,-39.90666667,-15.70666667
35.4,-40.81333333,-8.266666667
36.04,-40.78666667,-1.906666667
34.93333333,-41.58666667,2.093333333
32.44,-43.02666667,6.213333333
32.4,-42.45333333,8.48
32.52,-41.8,10.52
33.02666667,-39.70666667,13.16
28.6,-41.90666667,16.94666667
27,-42.56,17.2
25.76,-42.78666667,18.10666667
23.48,-43.12,19.89333333
18.92,-45.06666667,20.85333333
16.68,-45.45333333,21.48
11.46666667,-45.6,23.72
1.973333333,-46.38666667,24.36
-5.066666667,-48.14666667,21.32
-14.98666667,-48.01333333,17.54666667
-25.30666667,-45.45333333,12.16
-35.33333333,-40.05333333,6.6
-39.53333333,-36.49333333,1.32
-42.24,-34.2,-4.053333333
-43.61333333,-31.96,-10.33333333
-43.72,-28.90666667,-17.96
-41.21333333,-31.52,-21.42666667
-39.41333333,-30.88,-26.12
-37.8,-31.29333333,-28.42666667
-35.46666667,-31.62666667,-32.34666667
-25.97333333,-33.93333333,-39.76
-15.76,-35.53333333,-43.26666667
2.96,-36.86666667,-43.96
22.04,-37.50666667,-35.56
30.32,-39.33333333,-25.01333333
31.6,-43.84,-12.10666667
28.57333333,-46.94666667,1.72
19.45333333,-48.64,10.50666667
10.05333333,-50.61333333,16.01333333
-0.8,-51.21333333,16.73333333
-3.773333333,-51.48,15.14666667
-7.4,-52.77333333,11.77333333
-9.346666667,-53.13333333,9.946666667
-11.52,-53.26666667,7.946666667
-12.28,-53.68,5.813333333
-12.54666667,-54.34666667,3.08
-13.30666667,-54.62666667,0.4
-12.81333333,-54.61333333,1.213333333
-14.56,-54.44,-0.293333333
-15.76,-53.98666667,-0.013333333
-17.14666667,-53.76,-1.733333333
-15.62666667,-54.24,-4.76
-18.48,-53.38666667,-8.786666667
-21.89333333,-51.6,-14.05333333
-23.02666667,-49.92,-18.70666667
-22.32,-47.85333333,-24.56
-23.53333333,-45.86666667,-27.25333333
-23.92,-44.38666667,-29.46666667
-22.52,-44.98666667,-29.90666667
-22.52,-45.41333333,-28.53333333
-21.92,-45.6,-29.06666667
-20.28,-46.36,-29.4
-19.12,-45.93333333,-30.94666667
-18.48,-44.17333333,-33.58666667
-17.17333333,-43.78666667,-35.01333333
-13.58666667,-43.90666667,-36.36
-2.24,-42.88,-39.12
16.90666667,-41.85333333,-34.45333333
30.64,-41.77333333,-19.85333333
34.96,-42.56,-7.146666667
31.29333333,-44.10666667,4.293333333
25.88,-45.44,12.28
22.49333333,-46.26666667,16.22666667
18.62666667,-46.04,19.01333333
11.08,-46.68,22.01333333
3.826666667,-49.2,19.8
4.146666667,-49.04,20.26666667
-0.12,-49.05333333,20.53333333
-2.56,-48.52,22.2
-3.053333333,-47.92,23.02666667
-4.146666667,-47.50666667,22.62666667
-6.106666667,-46.86666667,22.89333333
-7.76,-46.90666667,22.13333333
-11,-45.77333333,22.77333333
-16.10666667,-42.96,23.86666667
-19.58666667,-42.21333333,23.53333333
-24.08,-40.45333333,22.48
-28.26666667,-37.61333333,20.32
-32.48,-36.92,16.74666667
-38.04,-34.28,11.22666667
-41,-32.78666667,6.066666667
-40.65333333,-34.8,3.733333333
-42.58666667,-33.09333333,-2.093333333
-44.86666667,-29.8,-7.093333333
-45.68,-27.41333333,-13.2
-45.86666667,-25.97333333,-13.78666667
-46.34666667,-22.24,-18.13333333
-46.24,-20.77333333,-20.70666667
-44.97333333,-18.62666667,-24.64
-43.6,-17.01333333,-27.4
-41.93333333,-18.06666667,-31.12
-41.68,-17.88,-31.82666667
-39.52,-17.6,-35.4
-36.50666667,-18.61333333,-37.78666667
-34.98666667,-19.6,-39.21333333
-34.72,-20.17333333,-39.29333333
-32.34666667,-21.41333333,-41.4
-28.94666667,-22.09333333,-43.50666667
-21.33333333,-21.77333333,-47.53333333
-16.89333333,-21.30666667,-49.56
20.62666667,-24.53333333,-44.68
26.93333333,-24.66666667,-40.38666667
30.58666667,-26.24,-37.13333333
34.37333333,-27.69333333,-31.73333333
37.13333333,-29.38666667,-27.09333333
39.38666667,-31.76,-19.50666667
40.49333333,-34.18666667,-14.41333333
39.56,-36.54666667,-6.48
39.02666667,-37.8,-3.4
37.45333333,-39.24,0.786666667
30.98666667,-43.65333333,6.613333333
29.41333333,-44.76,7.853333333
28.66666667,-45.04,9.026666667
26.29333333,-45.54666667,11.50666667
24.62666667,-45.6,13.62666667
23.29333333,-46.29333333,14.78666667
22.46666667,-46.32,14.25333333
21.44,-47.38666667,15.04
20.50666667,-47.54666667,14.84
18.26666667,-47.01333333,16.25333333
9.493333333,-38.77333333,31.09333333
6.133333333,-35.52,34.53333333
2.213333333,-32.44,37.66666667
-1.933333333,-29.18666667,39.44
-9.56,-23.94666667,40.36
-16.30666667,-20.13333333,39.30666667
