,0
0,0.993699365932323
1,0.9984439519883119
2,0.9984664891824244
3,0.28197645694284407
4,-0.0015747208793697785
5,0.003026687369068739
6,-8.425039229120428e-05
7,4.981543009699867e-10
8,-0.0001169771548380113
