,0
0,0.9976236315203435
1,0.9976837855272486
2,0.9977465894336331
3,0.13008424197426668
4,0.12975874848824537
5,0.12939199895956863
6,-0.003933017534177306
7,-0.0037121392514814985
8,-0.003816470027937863
