,0
0,0.9942202860638643
1,0.994227796861531
2,0.9942388180336122
3,0.31225429956671263
4,0.31585611455268525
5,0.3195397164142388
6,-0.007408682987976058
7,-0.007375019796612218
8,-0.007370340212157765
