,0
0,0.9985376403313792
1,0.9943446479987145
2,0.9985619494634992
3,0.01756998190341603
4,0.2554849167681875
5,0.0028339484749860537
6,-0.0007756000578303752
7,-0.00011019153033302104
8,-6.5453494601463835e-06
