,0
0,9.441006532752498
1,121.99568390337429
2,9.4260835477336
3,-8.297779639548812
4,-6049.479494634421
5,-6.714247217589078
6,0.017635748509896396
7,0.014286517763081215
8,-0.0002084886900991578
