,0
0,1.0056254551216226
1,1.0051913830764392
2,1.0047197617754287
3,-0.3747221755600912
4,-0.3559268386496156
5,-0.334529163235763
6,0.011688401265192242
7,0.01153330107460584
8,0.01159116924747377
