,0
0,0.9904306822156822
1,0.9902914875761123
2,0.9945670037535117
3,-0.12593854916103067
4,-0.1272556859422532
5,0.3500220245032728
6,0.0005113210298079133
7,0.0033205641038227067
8,0.003220148789205396
