,0
0,0.9883699770490334
1,0.988771653288296
2,0.9892013981438137
3,0.520283350787804
4,0.5042152484926664
5,0.4874811229092571
6,-0.006922281422140334
7,-0.006215201585923265
8,-0.006569109385710994
