,0
0,1.040116469352427
1,1.0387135265843337
2,1.0372913641467398
3,-2.104574443603813
4,-2.0817623471976043
5,-2.0528785948930985
6,0.04337955002086894
7,0.0415566417861833
8,0.04326213977771767
