,0
0,0.9995259347177242
1,0.9995735672751639
2,0.999622425074098
3,0.014678254175011854
4,0.015809098391808413
5,0.01694760926410966
6,-0.0008497645687094154
7,-0.0006724994357722732
8,-0.0007627982797993612
