mag_x,mag_y,mag_z
-1,0,0
-0.85065080835204,0,-0.525731112119134
-0.85065080835204,0,0.525731112119134
-0.809016994374947,-0.5,-0.309016994374947
-0.809016994374947,-0.5,0.309016994374947
-0.809016994374947,0.5,-0.309016994374947
-0.809016994374947,0.5,0.309016994374947
-0.525731112119134,-0.85065080835204,0
-0.525731112119134,0.85065080835204,0
-0.5,-0.309016994374947,-0.809016994374947
-0.5,-0.309016994374947,0.809016994374947
-0.5,0.309016994374947,-0.809016994374947
-0.5,0.309016994374947,0.809016994374947
-0.309016994374947,-0.809016994374947,-0.5
-0.309016994374947,-0.809016994374947,0.5
-0.309016994374947,0.809016994374947,-0.5
-0.309016994374947,0.809016994374947,0.5
0,-1,0
0,-0.525731112119134,-0.85065080835204
0,-0.525731112119134,0.85065080835204
0,0,-1
0,0,1
0,0.525731112119134,-0.85065080835204
0,0.525731112119134,0.85065080835204
0,1,0
0.309016994374947,-0.809016994374947,-0.5
0.309016994374947,-0.809016994374947,0.5
0.309016994374947,0.809016994374947,-0.5
0.309016994374947,0.809016994374947,0.5
0.5,-0.309016994374947,-0.809016994374947
0.5,-0.309016994374947,0.809016994374947
0.5,0.309016994374947,-0.809016994374947
0.5,0.309016994374947,0.809016994374947
0.525731112119134,-0.85065080835204,0
0.525731112119134,0.85065080835204,0
0.809016994374947,-0.5,-0.309016994374947
0.809016994374947,-0.5,0.309016994374947
0.809016994374947,0.5,-0.309016994374947
0.809016994374947,0.5,0.309016994374947
0.85065080835204,0,-0.525731112119134
0.85065080835204,0,0.525731112119134
1,0,0
