mag_x,mag_y,mag_z
-1,0,0
-0.961938357783917,0,-0.273266528912672
-0.961938357783917,0,0.273266528912672
-0.951056516295154,-0.262865556059567,-0.162459848116453
-0.951056516295154,-0.262865556059567,0.162459848116453
-0.951056516295154,0.262865556059567,-0.162459848116453
-0.951056516295154,0.262865556059567,0.162459848116453
-0.862668480416186,-0.259891913007754,-0.433888564552695
-0.862668480416186,-0.259891913007754,0.433888564552695
-0.862668480416186,0.259891913007754,-0.433888564552695
-0.862668480416186,0.259891913007754,0.433888564552695
-0.85065080835204,-0.525731112119134,0
-0.85065080835204,0,-0.525731112119134
-0.85065080835204,0,0.525731112119134
-0.85065080835204,0.525731112119134,0
-0.809016994374947,-0.5,-0.309016994374947
-0.809016994374947,-0.5,0.309016994374947
-0.809016994374947,0.5,-0.309016994374947
-0.809016994374947,0.5,0.309016994374947
-0.702046444776163,-0.160622035640023,-0.693780477560449
-0.702046444776163,-0.160622035640023,0.693780477560449
-0.702046444776163,0.160622035640023,-0.693780477560449
-0.702046444776163,0.160622035640023,0.693780477560449
-0.693780477560449,-0.702046444776163,-0.160622035640023
-0.693780477560449,-0.702046444776163,0.160622035640023
-0.693780477560449,0.702046444776163,-0.160622035640023
-0.693780477560449,0.702046444776163,0.160622035640023
-0.688190960235587,-0.42532540417602,-0.587785252292473
-0.688190960235587,-0.42532540417602,0.587785252292473
-0.688190960235587,0.42532540417602,-0.587785252292473
-0.688190960235587,0.42532540417602,0.587785252292473
-0.587785252292473,-0.688190960235587,-0.42532540417602
-0.587785252292473,-0.688190960235587,0.42532540417602
-0.587785252292473,0.688190960235587,-0.42532540417602
-0.587785252292473,0.688190960235587,0.42532540417602
-0.525731112119134,-0.85065080835204,0
-0.525731112119134,0,-0.85065080835204
-0.525731112119134,0,0.85065080835204
-0.525731112119134,0.85065080835204,0
-0.5,-0.309016994374947,-0.809016994374947
-0.5,-0.309016994374947,0.809016994374947
-0.5,0.309016994374947,-0.809016994374947
-0.5,0.309016994374947,0.809016994374947
-0.433888564552695,-0.862668480416186,-0.259891913007754
-0.433888564552695,-0.862668480416186,0.259891913007754
-0.433888564552695,0.862668480416186,-0.259891913007754
-0.433888564552695,0.862668480416186,0.259891913007754
-0.42532540417602,-0.587785252292473,-0.688190960235587
-0.42532540417602,-0.587785252292473,0.688190960235587
-0.42532540417602,0.587785252292473,-0.688190960235587
-0.42532540417602,0.587785252292473,0.688190960235587
-0.309016994374947,-0.809016994374947,-0.5
-0.309016994374947,-0.809016994374947,0.5
-0.309016994374947,0.809016994374947,-0.5
-0.309016994374947,0.809016994374947,0.5
-0.273266528912672,-0.961938357783917,0
-0.273266528912672,0.961938357783917,0
-0.262865556059567,-0.162459848116453,-0.951056516295154
-0.262865556059567,-0.162459848116453,0.951056516295154
-0.262865556059567,0.162459848116453,-0.951056516295154
-0.262865556059567,0.162459848116453,0.951056516295154
-0.259891913007754,-0.433888564552695,-0.862668480416186
-0.259891913007754,-0.433888564552695,0.862668480416186
-0.259891913007754,0.433888564552695,-0.862668480416186
-0.259891913007754,0.433888564552695,0.862668480416186
-0.162459848116453,-0.951056516295154,-0.262865556059567
-0.162459848116453,-0.951056516295154,0.262865556059567
-0.162459848116453,0.951056516295154,-0.262865556059567
-0.162459848116453,0.951056516295154,0.262865556059567
-0.160622035640023,-0.693780477560449,-0.702046444776163
-0.160622035640023,-0.693780477560449,0.702046444776163
-0.160622035640023,0.693780477560449,-0.702046444776163
-0.160622035640023,0.693780477560449,0.702046444776163
0,-1,0
0,-0.85065080835204,-0.525731112119134
0,-0.85065080835204,0.525731112119134
0,-0.525731112119134,-0.85065080835204
0,-0.525731112119134,0.85065080835204
0,-0.273266528912672,-0.961938357783917
0,-0.273266528912672,0.961938357783917
0,0,-1
0,0,1
0,0.273266528912672,-0.961938357783917
0,0.273266528912672,0.961938357783917
0,0.525731112119134,-0.85065080835204
0,0.525731112119134,0.85065080835204
0,0.85065080835204,-0.525731112119134
0,0.85065080835204,0.525731112119134
0,1,0
0.160622035640023,-0.693780477560449,-0.702046444776163
0.160622035640023,-0.693780477560449,0.702046444776163
0.160622035640023,0.693780477560449,-0.702046444776163
0.160622035640023,0.693780477560449,0.702046444776163
0.162459848116453,-0.951056516295154,-0.262865556059567
0.162459848116453,-0.951056516295154,0.262865556059567
0.162459848116453,0.951056516295154,-0.262865556059567
0.162459848116453,0.951056516295154,0.262865556059567
0.259891913007754,-0.433888564552695,-0.862668480416186
0.259891913007754,-0.433888564552695,0.862668480416186
0.259891913007754,0.433888564552695,-0.862668480416186
0.259891913007754,0.433888564552695,0.862668480416186
0.262865556059567,-0.162459848116453,-0.951056516295154
0.262865556059567,-0.162459848116453,0.951056516295154
0.262865556059567,0.162459848116453,-0.951056516295154
0.262865556059567,0.162459848116453,0.951056516295154
0.273266528912672,-0.961938357783917,0
0.273266528912672,0.961938357783917,0
0.309016994374947,-0.809016994374947,-0.5
0.309016994374947,-0.809016994374947,0.5
0.309016994374947,0.809016994374947,-0.5
0.309016994374947,0.809016994374947,0.5
0.42532540417602,-0.587785252292473,-0.688190960235587
0.42532540417602,-0.587785252292473,0.688190960235587
0.42532540417602,0.587785252292473,-0.688190960235587
0.42532540417602,0.587785252292473,0.688190960235587
0.433888564552695,-0.862668480416186,-0.259891913007754
0.433888564552695,-0.862668480416186,0.259891913007754
0.433888564552695,0.862668480416186,-0.259891913007754
0.433888564552695,0.862668480416186,0.259891913007754
0.5,-0.309016994374947,-0.809016994374947
0.5,-0.309016994374947,0.809016994374947
0.5,0.309016994374947,-0.809016994374947
0.5,0.309016994374947,0.809016994374947
0.525731112119134,-0.85065080835204,0
0.525731112119134,0,-0.85065080835204
0.525731112119134,0,0.85065080835204
0.525731112119134,0.85065080835204,0
0.587785252292473,-0.688190960235587,-0.42532540417602
0.587785252292473,-0.688190960235587,0.42532540417602
0.587785252292473,0.688190960235587,-0.42532540417602
0.587785252292473,0.688190960235587,0.42532540417602
0.688190960235587,-0.42532540417602,-0.587785252292473
0.688190960235587,-0.42532540417602,0.587785252292473
0.688190960235587,0.42532540417602,-0.587785252292473
0.688190960235587,0.42532540417602,0.587785252292473
0.693780477560449,-0.702046444776163,-0.160622035640023
0.693780477560449,-0.702046444776163,0.160622035640023
0.693780477560449,0.702046444776163,-0.160622035640023
0.693780477560449,0.702046444776163,0.160622035640023
0.702046444776163,-0.160622035640023,-0.693780477560449
0.702046444776163,-0.160622035640023,0.693780477560449
0.702046444776163,0.160622035640023,-0.693780477560449
0.702046444776163,0.160622035640023,0.693780477560449
0.809016994374947,-0.5,-0.309016994374947
0.809016994374947,-0.5,0.309016994374947
0.809016994374947,0.5,-0.309016994374947
0.809016994374947,0.5,0.309016994374947
0.85065080835204,-0.525731112119134,0
0.85065080835204,0,-0.525731112119134
0.85065080835204,0,0.525731112119134
0.85065080835204,0.525731112119134,0
0.862668480416186,-0.259891913007754,-0.433888564552695
0.862668480416186,-0.259891913007754,0.433888564552695
0.862668480416186,0.259891913007754,-0.433888564552695
0.862668480416186,0.259891913007754,0.433888564552695
0.951056516295154,-0.262865556059567,-0.162459848116453
0.951056516295154,-0.262865556059567,0.162459848116453
0.951056516295154,0.262865556059567,-0.162459848116453
0.951056516295154,0.262865556059567,0.162459848116453
0.961938357783917,0,-0.273266528912672
0.961938357783917,0,0.273266528912672
1,0,0
