mag_x,mag_y,mag_z
20.33683215379,0,45.67727288213
20.1698670429284,2.60061637348087,45.67727288213
20.1698670429284,-2.60061637348088,45.67727288213
20.33683215379,-4.98108728038718e-15,45.67727288213
22.6995249869773,0,44.5503262094184
22.5131622006154,2.90275082692118,44.5503262094184
21.9571339133293,5.7578385655152,44.5503262094184
21.040570094224,8.5183827540475,44.5503262094184
21.040570094224,-8.51838275404751,44.5503262094184
21.9571339133293,-5.75783856551521,44.5503262094184
22.5131622006154,-2.9027508269212,44.5503262094184
22.6995249869773,-5.55978012349343e-15,44.5503262094184
25,0,43.3012701892219
24.7947503455812,3.19692904211265,43.3012701892219
24.1823715759757,6.34136459773768,43.3012701892219
23.1729189336505,9.38167512198435,43.3012701892219
21.7829676030847,12.2679388000984,43.3012701892219
20.0353405466989,14.9527632622804,43.3012701892219
20.0353405466989,-14.9527632622804,43.3012701892219
21.7829676030847,-12.2679388000984,43.3012701892219
23.1729189336505,-9.38167512198437,43.3012701892219
24.1823715759757,-6.34136459773769,43.3012701892219
24.7947503455811,-3.19692904211267,43.3012701892219
25,-6.12323399573677e-15,43.3012701892219
27.2319517507514,0,41.9335283972712
27.0083778033117,3.4823446970155,41.9335283972712
26.3413270390285,6.90750939038062,41.9335283972712
25.2417524130098,10.2192529705241,41.9335283972712
23.7277089102153,13.3631966994181,41.9335283972712
21.8240570831031,16.2877171079531,41.9335283972712
21.8240570831031,-16.2877171079531,41.9335283972712
23.7277089102153,-13.3631966994181,41.9335283972712
25.2417524130098,-10.2192529705241,41.9335283972712
26.3413270390285,-6.90750939038062,41.9335283972712
27.0083778033117,-3.48234469701551,41.9335283972712
27.2319517507514,-6.66990450921856e-15,41.9335283972712
29.3892626146237,0,40.4508497187474
29.1479771748126,3.75821548715864,40.4508497187474
28.4280827556305,7.4547211799196,40.4508497187474
27.2414000035376,11.0288205570032,40.4508497187474
25.6074142165159,14.421827005449,40.4508497187474
23.5529553960141,17.5780274531782,40.4508497187474
21.1117576990663,20.4455971760971,40.4508497187474
21.1117576990663,-20.4455971760971,40.4508497187474
23.5529553960141,-17.5780274531782,40.4508497187474
25.6074142165159,-14.421827005449,40.4508497187474
27.2414000035376,-11.0288205570032,40.4508497187474
28.4280827556305,-7.45472117991961,40.4508497187474
29.1479771748126,-3.75821548715866,40.4508497187474
29.3892626146237,-7.19829327805997e-15,40.4508497187474
31.4660195524919,0,38.8572980728485
31.2076839669284,4.02378526988183,38.8572980728485
30.4369190734111,7.98150009687575,38.8572980728485
29.1663808101823,11.8081589129394,38.8572980728485
27.4169313803985,15.4409280861069,38.8572980728485
25.2172966953305,18.8201576469879,38.8572980728485
22.6035946956949,21.8903607396167,38.8572980728485
22.6035946956949,-21.8903607396167,38.8572980728485
25.2172966953304,-18.8201576469879,38.8572980728485
27.4169313803985,-15.4409280861069,38.8572980728485
29.1663808101823,-11.8081589129395,38.8572980728485
30.436919073411,-7.98150009687576,38.8572980728485
31.2076839669284,-4.02378526988185,38.8572980728485
31.4660195524919,-7.70695202537344e-15,38.8572980728485
33.4565303179429,0,37.1572412738697
33.1818526665105,4.27832613687016,37.1572412738697
32.3623299116557,8.48640227685363,37.1572412738697
31.0114185943565,12.5551319260704,37.1572412738697
29.1513006410949,16.4177066561665,37.1572412738697
26.8125191372377,20.0107030968603,37.1572412738697
24.0334768104192,23.2751243459294,37.1572412738697
20.8598054588149,26.1573686967139,37.1572412738697
20.8598054588149,-26.1573686967139,37.1572412738697
24.0334768104192,-23.2751243459294,37.1572412738697
26.8125191372377,-20.0107030968603,37.1572412738697
29.1513006410949,-16.4177066561665,37.1572412738697
31.0114185943565,-12.5551319260704,37.1572412738697
32.3623299116557,-8.48640227685363,37.1572412738697
33.1818526665105,-4.27832613687018,37.1572412738697
33.4565303179429,-8.19448655288903e-15,37.1572412738697
35.3553390593274,0,35.3553390593274
35.0650722143759,4.52114040930014,35.3553390593274
34.1990378530905,8.96804381807324,35.3553390593274
32.7714562357409,13.2676921952885,35.3553390593274
30.8057682130162,17.3494854334623,35.3553390593274
28.3342503279052,21.1464006004711,35.3553390593274
25.3974848357526,24.5960924542439,35.3553390593274
22.0436933447484,27.6419171499138,35.3553390593274
22.0436933447484,-27.6419171499138,35.3553390593274
25.3974848357526,-24.596092454244,35.3553390593274
28.3342503279052,-21.1464006004711,35.3553390593274
30.8057682130162,-17.3494854334623,35.3553390593274
32.7714562357409,-13.2676921952885,35.3553390593274
34.1990378530905,-8.96804381807324,35.3553390593274
35.0650722143758,-4.52114040930016,35.3553390593274
35.3553390593274,-8.65956056235493e-15,35.3553390593274
37.1572412738697,0,33.4565303179429
36.8521808366449,4.75156255012884,33.4565303179429
35.942008608916,9.42510457454859,33.4565303179429
34.4416695934991,13.9438866424253,33.4565303179429
32.3757993155483,18.233710477133,33.4565303179429
29.7783193079135,22.2241372899043,33.4565303179429
26.6918801205088,25.8496443827948,33.4565303179429
23.1671609994622,29.0507010295718,33.4565303179429
23.1671609994622,-29.0507010295718,33.4565303179429
26.6918801205087,-25.8496443827948,33.4565303179429
29.7783193079134,-22.2241372899044,33.4565303179429
32.3757993155483,-18.233710477133,33.4565303179429
34.4416695934991,-13.9438866424254,33.4565303179429
35.942008608916,-9.4251045745486,33.4565303179429
