,0
0,1.063145530971318
1,1.064706564183338
2,1.060049891080225
3,-0.3009612924369556
4,0.01928930746883315
5,0.3808935247508108
6,0.006287812639865573
7,-0.002099423936448669
8,0.007837424948102632
