,0
0,1.0210889753450465
1,1.012223954910462
2,1.0128339634716435
3,-0.016878495768025036
4,-0.020167159452568036
5,-0.2560477320938152
6,0.0027667513764147713
7,0.004276669188276572
8,-0.0005062224070948906
