,0
0,1.15288449860516
1,1.144354458829313
2,1.1470937410724271
3,-0.15812383926776866
4,-1.3941110575637512
5,0.19076863634517524
6,-0.008488998450117004
7,-0.003898980363788068
8,-0.008806596247506
