,0
0,1.2488289271634567
1,1.2464211880525684
2,1.2435113598023724
3,1.160691131317776
4,-1.542821983420476
5,-0.12048013302795699
6,-0.003049731062946278
7,-0.02545339704060175
8,0.0001448315455363085
