,0
0,1.0012593153651423
1,1.0007666326063782
2,1.000143637581855
3,-0.000764627469605092
4,-0.054284097850095435
5,0.017284949701207926
6,-0.002481678967402172
7,0.0009557277253338098
8,-0.00028092018105918445
