,0
0,0.9998630811038118
1,0.999846326690019
2,0.9998308706964322
3,19.993767908429824
4,19.996856790956652
5,20.00000280036993
6,4.548109722301158e-06
7,1.4830034180463783e-12
8,-1.3774663100351751e-09
