1745446173.1956275,'1745446173.1962445,-350,-171,-3906,234,102,2578,181,-146,-1,29.95,958,-847,-1986,error,27.0,988.82,31.287,3,22,1,300,0,5,3,32,0,1,0,2629
1745446173.2795064,'1745446173.279916,-365,-48,-4043,263,103,2586,191,-154,-6,30.33,1023,-746,-1965,error,27.01,988.83,31.281,4,24,0,381,4,0,3,20,0,1,0,2630
1745446173.3625302,'1745446173.3629155,-303,-124,-3901,243,102,2605,199,-145,-16,30.19,1076,-631,-1934,error,27.02,988.82,31.287,3,21,1,453,0,10,0,25,0,1,0,2629
1745446173.4453826,'1745446173.4457476,-359,-117,-4100,226,94,2587,203,-123,-8,30.14,1120,-513,-1912,error,27.03,988.82,31.297,4,22,1,491,1,4,0,22,0,1,0,2630
1745446173.528105,'1745446173.5284615,-347,-89,-3958,258,69,2609,196,-118,-3,29.8,1152,-393,-1894,error,27.04,988.82,31.291,3,24,0,503,1,1,0,24,0,0,0,2630
1745446173.610796,'1745446173.611147,-403,-160,-3984,241,100,2537,201,-113,-8,29.8,1173,-277,-1884,error,27.05,988.82,31.293,3,22,0,479,1,0,0,22,0,0,0,2630
1745446173.6935153,'1745446173.6938627,-380,-158,-3984,255,79,2546,202,-89,-2,29.95,1180,-151,-1874,error,27.05,988.82,31.287,4,24,0,436,2,0,0,21,0,1,0,2629
1745446173.776283,'1745446173.7766473,-438,-190,-3943,264,102,2585,202,-84,-2,29.9,1159,-24,-1868,error,27.06,988.81,31.282,4,23,0,381,18,0,2,24,0,1,0,2630
1745446173.859055,'1745446173.8594022,-343,-206,-4138,269,118,2653,196,-70,6,30.14,1123,96,-1864,error,27.07,988.82,31.29,3,22,0,321,51,5,2,25,0,0,0,2629
1745446173.9417179,'1745446173.94206,-434,-227,-3933,251,105,2639,191,-67,-1,29.75,1081,219,-1860,error,27.07,988.81,31.285,3,24,4,272,80,4,8,26,0,0,0,2629
1745446174.1957624,'1745446174.1961863,-399,-197,-4115,234,130,2598,181,-29,-13,29.8,852,517,-1847,error,27.07,988.82,31.278,3,24,2,192,301,0,13,33,0,1,0,2629
1745446174.2785854,'1745446174.278938,-294,-155,-4027,229,86,2619,172,-22,-16,29.61,759,598,-1837,error,27.07,988.82,31.278,3,23,2,97,358,0,2,28,0,0,0,2630
1745446174.3613873,'1745446174.361749,-524,-227,-3978,228,127,2579,161,-19,-15,29.8,659,662,-1828,error,27.07,988.82,31.285,3,22,2,22,401,8,2,25,0,0,0,2629
1745446174.4441006,'1745446174.4444568,-265,-147,-4003,239,116,2611,151,-19,-13,29.95,560,712,-1823,error,27.08,988.81,31.273,3,22,2,7,413,1,3,27,0,1,0,2630
1745446174.5267603,'1745446174.5271099,-388,-145,-3955,222,72,2574,129,-8,-18,29.9,455,751,-1830,error,27.08,988.81,31.278,4,23,0,11,389,5,8,25,0,1,0,2630
1745446174.6094108,'1745446174.6097562,-339,-170,-4073,233,114,2576,124,-6,-13,29.66,337,777,-1842,error,27.09,988.82,31.281,4,23,5,7,346,3,4,27,0,0,0,2629
1745446174.6920152,'1745446174.6923575,-328,-167,-3976,229,70,2558,117,-8,-8,29.8,212,785,-1864,error,27.09,988.82,31.275,3,24,0,0,321,10,5,29,0,0,0,2630
1745446174.7746565,'1745446174.7750032,-496,-243,-4074,228,121,2584,101,0,-9,30.14,93,784,-1890,error,27.09,988.82,31.286,4,22,0,3,329,2,2,25,0,0,0,2629
1745446174.8573072,'1745446174.8576574,-451,-219,-4051,237,103,2640,91,-5,-16,30.14,-25,768,-1920,error,27.1,988.81,31.266,3,22,0,3,334,8,4,18,0,0,0,2629
1745446174.9399638,'1745446174.9403074,-461,-181,-3975,231,112,2632,80,-14,-13,29.95,-141,741,-1949,error,27.1,988.81,31.266,3,24,0,1,316,44,14,30,0,0,0,2629
1745446175.1959295,'1745446175.1963432,-334,-95,-4046,229,99,2639,49,-22,-24,29.8,-508,573,-2012,error,27.1,988.82,31.271,3,22,7,1,177,182,1,28,0,1,0,2630
1745446175.278744,'1745446175.2790995,-415,-171,-3920,215,80,2572,39,-35,-26,29.95,-607,491,-2028,error,27.09,988.82,31.254,3,22,0,3,106,230,2,26,0,1,0,2629
1745446175.3615317,'1745446175.3618884,-472,-197,-4005,237,87,2623,39,-40,-19,30.14,-690,403,-2045,error,27.09,988.82,31.259,3,23,0,1,52,290,3,25,0,1,0,2629
1745446175.444248,'1745446175.4446023,-448,-183,-3999,183,65,2601,27,-48,-24,29.9,-766,306,-2068,error,27.1,988.82,31.255,3,22,0,0,15,338,8,25,0,0,0,2629
1745446175.52691,'1745446175.5272543,-551,-76,-3987,267,99,2609,17,-63,-26,29.8,-843,196,-2092,error,27.1,988.81,31.261,3,21,3,0,0,355,0,23,0,0,0,2629
1745446175.6095397,'1745446175.6098824,-403,-186,-4084,251,96,2578,25,-62,-25,30.09,-899,83,-2120,error,27.1,988.8,31.255,3,24,0,1,0,351,5,27,0,0,0,2629
1745446175.6921916,'1745446175.6925368,-354,-114,-3977,173,72,2575,9,-81,-21,30.19,-937,215,-2149,error,27.1,988.82,31.255,4,22,0,0,0,330,4,23,0,0,0,2629
1745446175.774862,'1745446175.775213,-470,-223,-4009,281,98,2591,9,-94,-16,29.95,-959,-108,-2178,error,27.11,988.82,31.255,4,22,0,0,4,334,8,24,0,0,0,2629
1745446175.8575292,'1745446175.8578758,-513,-42,-3989,211,102,2602,12,-99,-26,29.9,-967,-220,-2205,error,27.11,988.82,31.261,3,23,2,0,0,367,0,22,0,0,0,2630
1745446175.9402204,'1745446175.9405677,-526,-163,-4007,221,89,2575,12,-109,-24,29.95,-951,-330,-2227,error,27.11,988.82,31.261,3,23,5,0,0,388,4,25,0,1,0,2630
1745446176.196092,'1745446176.1965008,-560,-121,-4021,250,98,2651,25,-148,-25,29.95,-823,-740,-2063,error,27.11,988.82,31.245,3,26,134,2,0,284,4,29,0,1,0,2629
1745446176.278912,'1745446176.279269,-358,-97,-3965,218,97,2615,30,-148,-25,30.14,-766,-847,-2039,error,27.11,988.82,31.239,3,25,187,0,0,207,0,23,0,1,0,2630
1745446176.361649,'1745446176.3620026,-477,-107,-4057,242,85,2632,43,-169,-20,30.14,-707,-926,-2016,error,27.11,988.81,31.245,3,27,260,1,0,151,2,25,0,0,0,2630
1745446176.4451213,'1745446176.4454992,-423,-137,-3996,236,117,2587,40,-177,-23,29.8,-622,-1014,-1997,error,27.11,988.81,31.245,3,27,323,1,1,84,5,28,0,1,0,2629
1745446176.5278895,'1745446176.531413,-504,-45,-4037,239,54,2594,60,-179,-20,29.56,-531,-1093,-1984,error,27.11,988.81,31.239,3,23,388,6,1,19,0,21,0,0,0,2629
1745446176.6138859,'1745446176.6142423,-450,-107,-4013,234,112,2551,65,-184,-27,29.9,-437,-1157,-1977,error,27.11,988.81,31.234,3,23,508,8,2,7,0,23,0,1,0,2630
1745446176.6965878,'1745446176.696938,-320,-122,-3960,230,66,2565,77,-192,-23,29.9,-332,-1207,-1974,error,27.12,988.81,31.23,4,23,611,1,0,2,0,23,0,0,0,2630
1745446176.779265,'1745446176.779615,-600,-86,-4080,241,78,2605,92,-189,-15,29.8,-227,-1247,-1972,error,27.12,988.8,31.241,3,23,642,6,0,0,0,22,0,1,0,2629
1745446176.8619022,'1745446176.8622503,-312,-154,-3970,226,101,2604,83,-191,-21,29.9,-112,-1280,-1965,error,27.12,988.79,31.23,3,23,618,8,0,0,0,24,0,1,0,2629
1745446176.9445622,'1745446176.9449077,-494,-106,-4031,229,67,2614,107,-199,-23,30.09,8,-1293,-1955,error,27.12,988.79,31.241,4,27,516,4,0,1,2,25,0,1,0,2629
1745446177.1962614,'1745446177.1966813,-505,-96,-4053,239,104,2571,127,-192,-13,29.61,372,-1252,-1938,error,27.12,988.8,31.219,3,23,367,1,0,0,0,25,0,0,0,2630
1745446177.2791135,'1745446177.2794616,-337,-85,-3981,234,86,2617,139,-187,-15,30.28,480,-1216,-1931,error,27.11,988.8,31.223,4,23,275,0,6,0,6,24,0,1,0,2630
1745446177.3618906,'1745446177.3622468,-558,-94,-4090,242,86,2635,149,-179,-15,29.95,590,-1152,-1927,error,27.11,988.8,31.234,4,24,188,1,0,7,0,24,0,1,0,2629
1745446177.4446583,'1745446177.4450178,-245,-123,-3928,229,95,2574,160,-185,-12,30.14,693,-1084,-1923,error,27.12,988.79,31.23,3,23,115,11,0,0,5,24,0,1,0,2630
1745446177.5273957,'1745446177.5277457,-416,-48,-4059,205,64,2532,158,-175,-9,29.9,796,-1002,-1918,error,27.12,988.79,31.224,4,24,59,85,2,5,6,26,0,0,0,2629
1745446177.6100345,'1745446177.6103792,-430,-161,-4001,254,110,2580,177,-163,-4,30.09,887,-919,-1921,error,27.12,988.79,31.23,3,22,9,154,1,6,4,25,0,1,0,2630
1745446177.6926832,'1745446177.6930282,-301,-125,-3956,215,94,2632,174,-143,3,29.9,963,-832,-1940,error,27.12,988.81,31.214,3,24,4,267,0,0,2,30,0,0,0,2629
1745446177.7829096,'1745446177.7836928,-326,-113,-4010,250,101,2606,191,-151,-13,30.19,1076,-715,-1870,error,27.13,988.82,31.208,3,26,0,318,0,0,6,34,0,1,0,2629
1745446177.888341,'1745446177.889227,-419,-182,-4051,243,77,2636,193,-128,1,29.95,1087,-563,-1814,error,27.13,988.82,31.224,3,27,1,397,5,2,15,36,0,0,0,2629
1745446177.991779,'1745446177.992563,-386,-140,-4024,226,114,2635,202,-117,-12,29.95,1103,-416,-1807,error,27.13,988.82,31.214,4,25,0,539,9,0,1,33,0,0,0,2630
1745446178.1966105,'1745446178.197603,-397,-138,-4014,251,72,2563,199,-96,0,29.99,1144,-91,-1781,error,27.12,988.82,31.219,3,24,3,484,11,4,2,36,0,1,0,2629
1745446178.3048933,'1745446178.3058152,-403,-139,-4042,264,109,2572,198,-85,-8,30.14,1093,52,-1840,error,27.12,988.79,31.203,4,26,0,550,47,0,0,33,0,1,0,2630
1745446178.4075153,'1745446178.4083142,-231,-119,-4041,256,143,2550,190,-76,-14,30.14,1067,189,-1854,error,27.12,988.79,31.203,3,24,4,447,123,0,0,34,0,0,0,2630
1745446178.5145035,'1745446178.515414,-377,-200,-4045,202,100,2571,195,-58,0,29.95,1038,307,-1884,error,27.12,988.8,31.192,3,25,0,293,141,0,8,35,0,0,0,2630
1745446178.6166806,'1745446178.6174653,-489,-222,-3891,234,105,2609,176,-54,-6,29.8,915,430,-1789,error,27.12,988.79,31.192,4,24,0,169,158,10,2,34,0,0,0,2630
1745446178.7180183,'1745446178.7188122,-397,-228,-3968,252,78,2604,170,-30,-2,30.33,791,535,-1966,error,27.12,988.81,31.192,3,26,0,134,280,5,11,37,0,0,0,2630
1745446178.8251824,'1745446178.8260815,-278,-157,-4106,236,103,2636,164,-34,-18,30.14,668,670,-1883,error,27.12,988.81,31.192,3,27,0,33,379,5,8,32,0,0,0,2629
