1745446317.5631154,'1745446317.5637312,-493,-89,-4066,574,173,7128,34,-175,-21,30.95,-631,-957,-2126,error,27.92,988.65,30.187,3,27,374,5,0,34,1,30,0,1,0,2630
1745446317.6470397,'1745446317.6474411,-685,-109,-4063,697,194,7184,49,-193,-14,30.52,-387,-1158,-2113,error,27.93,988.64,30.182,3,26,528,5,4,5,0,25,0,1,0,2630
1745446317.7299469,'1745446317.7303164,-457,5,-3939,623,185,7140,90,-199,-15,30.95,-86,-1264,-2106,error,27.94,988.65,30.183,3,26,448,9,2,0,0,25,0,0,0,2630
1745446317.8126993,'1745446317.8130538,-681,3,-3999,675,172,7237,116,-211,-12,30.52,252,-1279,-2082,error,27.95,988.64,30.185,3,24,241,0,0,5,8,24,0,0,0,2630
1745446317.8954542,'1745446317.895802,-383,-28,-3943,652,198,7189,146,-197,-15,30.81,559,-1190,-2048,error,27.96,988.66,30.198,3,26,86,1,7,1,0,25,0,0,0,2630
1745446317.9781847,'1745446317.978565,-469,-97,-4023,635,195,7191,169,-189,-15,30.67,833,-993,-1994,error,27.97,988.65,30.198,3,26,11,150,8,1,0,24,0,0,0,2630
1745446318.0609438,'1745446318.0612905,-460,-40,-3958,639,200,7137,177,-150,-12,30.71,1031,-720,-1948,error,27.97,988.68,30.177,4,25,0,276,6,5,8,26,0,0,0,2630
1745446318.1436677,'1745446318.1440256,-553,-94,-3977,696,222,7243,208,-136,-10,30.43,1146,-399,-1908,error,27.98,988.67,30.189,3,27,0,403,17,0,0,25,0,0,0,2630
1745446318.2264535,'1745446318.2268016,-427,-117,-4131,683,260,7142,207,-99,-7,30.81,1158,-75,-1894,error,27.99,988.66,30.189,3,26,0,436,48,0,14,24,0,1,0,2630
1745446318.30916,'1745446318.3095245,-457,-226,-4034,602,199,7115,191,-72,-15,30.81,1058,241,-1887,error,27.99,988.67,30.189,3,26,0,275,171,2,3,28,0,1,0,2630
1745446318.563259,'1745446318.5636852,-596,-207,-3822,602,236,7211,114,-19,-13,30.67,265,796,-1949,error,27.99,988.65,30.178,4,24,0,0,421,6,4,30,0,0,0,2630
1745446318.6461651,'1745446318.646537,-451,-82,-4008,610,229,7086,87,-16,-20,30.81,-72,785,-1973,error,27.99,988.65,30.178,3,23,0,2,252,46,6,28,0,0,0,2630
1745446318.7288644,'1745446318.7292085,-590,-161,-3945,626,221,7199,67,-29,-25,30.81,-376,660,-1997,error,27.99,988.67,30.184,3,23,4,3,95,114,0,24,0,1,0,2630
1745446318.8115144,'1745446318.8118536,-386,-76,-4084,612,235,7198,41,-53,-26,30.81,-637,441,-2004,error,28.0,988.66,30.172,4,24,0,0,13,220,0,25,0,0,0,2630
1745446318.8941495,'1745446318.8945198,-544,-125,-3939,612,207,7156,29,-76,-36,30.86,-816,162,-2018,error,28.0,988.65,30.182,3,22,0,7,1,349,5,28,0,0,0,2631
1745446318.9768128,'1745446318.9771554,-422,-27,-4013,618,214,7086,12,-99,-26,30.81,-910,-156,-2015,error,28.01,988.64,30.172,3,23,8,1,8,400,0,22,0,0,0,2630
1745446319.0594506,'1745446319.059791,-467,-98,-4024,607,211,7151,12,-117,-29,30.43,-908,-473,-2016,error,28.01,988.64,30.161,3,24,67,0,7,297,0,27,0,0,0,2630
1745446319.142085,'1745446319.1424289,-486,25,-3990,600,198,7251,24,-142,-33,30.67,-791,-774,-2020,error,28.01,988.65,30.161,4,22,246,2,0,146,0,27,0,1,0,2631
1745446319.2247717,'1745446319.2251213,-483,-9,-4017,574,133,7156,55,-179,-27,30.71,-596,-1019,-2022,error,28.02,988.66,30.156,4,23,494,6,3,9,0,24,0,1,0,2630
1745446319.307483,'1745446319.3078513,-500,-72,-3958,656,219,7099,67,-192,-20,30.86,-321,-1202,-1999,error,28.02,988.66,30.172,3,23,635,11,0,5,0,26,0,0,0,2630
1745446319.5634305,'1745446319.56385,-421,-89,-4037,651,178,7130,159,-189,-10,30.71,602,-1144,-1902,error,28.02,988.66,30.161,3,23,56,55,1,4,0,27,0,0,0,2630
1745446319.6463034,'1745446319.6466634,-515,-61,-4003,644,202,7158,175,-170,-9,30.67,855,-926,-1874,error,28.02,988.66,30.15,3,23,0,192,3,7,0,24,0,0,0,2630
