1745446137.046159,'1745446137.0467958,-332,-105,-4058,125,73,1280,208,-120,-6,29.61,1133,-413,-1931,error,26.82,988.9,31.478,3,24,0,496,12,1,3,29,0,1,0,2629
1745446137.1300914,'1745446137.130526,-386,-185,-3970,155,63,1292,201,-113,-13,29.61,1150,-354,-1917,error,26.83,988.89,31.469,3,23,0,552,2,8,0,22,0,1,0,2629
1745446137.2130163,'1745446137.2133834,-318,-127,-4055,92,77,1264,202,-106,-4,29.8,1165,-297,-1903,error,26.84,988.9,31.474,3,22,0,603,9,4,4,23,0,1,0,2629
1745446137.295807,'1745446137.2961676,-371,-87,-4058,130,61,1289,207,-99,-9,29.61,1174,-240,-1890,error,26.84,988.89,31.474,3,22,1,622,9,0,6,28,0,1,0,2630
1745446137.3787124,'1745446137.3790796,-363,-171,-3964,139,87,1273,199,-91,-12,29.8,1177,-179,-1879,error,26.85,988.9,31.484,3,23,0,626,18,6,0,25,0,0,0,2629
1745446137.4615533,'1745446137.4619126,-274,-126,-4046,134,93,1252,199,-89,-7,29.56,1177,-118,-1870,error,26.86,988.89,31.484,3,23,0,591,9,0,2,24,0,1,0,2630
1745446137.5443084,'1745446137.5446608,-420,-222,-3959,140,69,1297,203,-92,-3,29.8,1161,-54,-1866,error,26.87,988.91,31.486,3,22,1,548,13,7,0,26,0,1,0,2629
1745446137.627045,'1745446137.6274045,-304,-142,-4062,108,70,1288,202,-73,-7,29.8,1147,12,-1855,error,26.88,988.89,31.48,3,24,0,487,20,0,4,25,0,1,0,2630
1745446137.7098334,'1745446137.7101877,-413,-194,-3993,135,53,1313,196,-72,1,29.47,1124,77,-1841,error,26.88,988.88,31.475,4,23,1,413,33,3,5,27,0,0,0,2629
1745446137.7925236,'1745446137.7928684,-376,-204,-3998,113,84,1293,202,-66,-7,29.56,1093,134,-1825,error,26.89,988.87,31.478,3,22,0,336,50,3,2,25,0,0,0,2629
1745446138.0463028,'1745446138.0467193,-275,-155,-4052,129,69,1300,186,-57,-18,29.9,1017,290,-1769,error,26.88,988.88,31.464,3,23,6,421,148,3,5,33,0,1,0,2629
1745446138.129157,'1745446138.129511,-469,-255,-3972,130,55,1285,181,-57,-8,29.66,986,334,-1758,error,26.88,988.88,31.475,4,21,0,369,181,5,10,29,0,1,0,2629
1745446138.2118413,'1745446138.212185,-289,-154,-4068,113,76,1262,186,-52,-15,29.8,955,374,-1761,error,26.89,988.87,31.478,4,21,0,305,201,0,7,28,0,0,0,2629
