1744059394.5105574,'1744059394.5112092,-300,-44,-4078,121,19,2596,13,-16,-44,33.64,-958,662,-2267,error,31.17,976.77,14.358,3,25,4,4,0,1,0,26,0,2,0,2625
1744059394.5945003,'1744059394.5949056,-187,-22,-4009,120,18,2633,6,-29,-39,33.68,-1059,557,-2275,error,31.18,976.77,14.36,3,26,1,4,0,0,2,25,0,2,0,2624
1744059394.6774387,'1744059394.6778193,-269,-34,-4016,129,0,2558,-14,-40,-48,33.44,-1146,415,-2248,error,31.19,976.76,14.364,3,26,8,7,0,0,0,25,0,2,1,2625
1744059394.760237,'1744059394.760598,-288,-70,-4052,144,8,2633,-13,-62,-42,33.3,-1212,264,-2213,error,31.2,976.77,14.365,3,27,1,6,0,0,0,26,0,2,0,2624
1744059394.843009,'1744059394.8433795,-261,4,-4007,127,-1,2537,-27,-63,-46,33.35,-1273,105,-2199,error,31.2,976.76,14.356,3,26,0,4,0,10,0,27,0,2,0,2625
1744059394.9257393,'1744059394.9260895,-262,-4,-4045,127,12,2589,-28,-72,-52,33.49,-1310,-52,-2237,error,31.21,976.78,14.369,3,23,0,9,11,1,1,27,0,2,1,2624
1744059395.0084653,'1744059395.008811,-227,-24,-4079,138,15,2632,-18,-90,-39,33.83,-1321,-204,-2297,error,31.22,976.77,14.369,4,23,13,2,0,2,5,28,0,2,0,2624
1744059395.0911694,'1744059395.0915205,-124,25,-3986,130,29,2620,-20,-108,-47,33.35,-1306,-357,-2331,error,31.23,976.76,14.36,3,23,0,5,1,0,0,24,0,3,0,2625
1744059395.1739187,'1744059395.1742656,-304,-43,-4071,145,12,2630,-27,-119,-46,33.78,-1274,-512,-2354,error,31.23,976.78,14.345,4,22,0,2,5,0,2,19,0,2,0,2624
1744059395.256595,'1744059395.2587085,-227,-9,-3994,123,2,2584,-18,-141,-49,33.59,-1237,-671,-2374,error,31.24,976.78,14.365,3,23,0,5,4,5,1,26,0,3,0,2624
1744059395.5107079,'1744059395.5111687,-281,-48,-4029,130,-14,2544,4,-175,-60,33.35,-1052,-1051,-2478,error,31.23,976.78,14.365,4,24,2,5,0,1,1,29,0,2,0,2625
1744059395.5935977,'1744059395.5939515,-328,7,-4021,128,11,2573,11,-192,-47,33.49,-958,-1167,-2435,error,31.24,976.78,14.36,4,23,0,18,1,0,0,23,1,2,0,2624
1744059395.6762877,'1744059395.676638,-282,-16,-4069,126,27,2616,13,-194,-52,33.35,-861,-1272,-2390,error,31.24,976.78,14.355,3,22,0,3,0,4,0,25,0,1,0,2624
1744059395.7589648,'1744059395.7593117,-268,0,-4001,134,9,2573,27,-193,-46,33.64,-750,-1357,-2374,error,31.24,976.79,14.355,4,24,0,0,2,5,0,24,0,2,0,2624
1744059395.841609,'1744059395.8419535,-286,-69,-3982,132,8,2593,39,-219,-33,33.35,-623,-1426,-2354,error,31.24,976.78,14.355,4,24,0,0,0,6,1,31,0,1,0,2625
1744059395.924275,'1744059395.924622,-279,15,-4022,133,8,2615,49,-206,-41,33.59,-474,-1489,-2327,error,31.25,976.77,14.362,4,23,2,0,2,0,0,26,0,2,0,2624
1744059396.0069509,'1744059396.0072982,-244,52,-4066,132,14,2658,71,-224,-33,33.35,-315,-1544,-2273,error,31.25,976.79,14.352,4,23,0,7,3,5,0,27,0,2,0,2624
1744059396.0896008,'1744059396.089944,-306,31,-4043,125,4,2630,82,-222,-39,33.59,-166,-1579,-2212,error,31.26,976.79,14.357,4,23,0,2,0,2,0,24,0,1,0,2624
1744059396.1721964,'1744059396.172541,-278,16,-4008,134,11,2608,98,-213,-36,33.83,-19,-1587,-2176,error,31.26,976.78,14.357,4,24,0,0,5,0,11,26,0,1,0,2624
1744059396.2548468,'1744059396.255192,-289,60,-4019,131,-5,2578,109,-222,-30,33.68,129,-1567,-2187,error,31.26,976.78,14.357,3,22,1,1,3,5,0,23,0,2,0,2624
1744059396.510882,'1744059396.5113158,-330,-23,-4021,137,-6,2645,143,-203,-48,33.64,605,-1425,-2258,error,31.26,976.79,14.357,3,26,0,4,6,0,0,27,0,1,0,2624
1744059396.593737,'1744059396.5940886,-310,43,-4073,119,7,2639,146,-205,-47,33.35,727,-1346,-2217,error,31.25,976.79,14.347,4,25,0,1,5,0,6,25,0,2,0,2624
1744059396.6764245,'1744059396.6767697,-192,113,-4011,123,24,2572,167,-185,-43,33.44,853,-1263,-2182,error,31.25,976.79,14.347,4,25,0,3,4,0,0,22,1,1,0,2624
1744059396.759109,'1744059396.759459,-253,37,-4005,129,11,2576,178,-184,-27,33.35,980,-1164,-2149,error,31.25,976.79,14.347,4,26,3,2,0,0,2,25,0,1,0,2624
1744059396.8417895,'1744059396.8421319,-250,6,-4070,134,-1,2555,187,-170,-29,33.78,1098,-1057,-2098,error,31.26,976.79,14.347,4,25,0,1,0,4,12,16,0,1,0,2624
1744059396.9244494,'1744059396.924795,-303,-4,-4036,127,17,2594,196,-156,-27,33.59,1190,-919,-2037,error,31.26,976.79,14.347,3,27,2,0,0,0,0,26,1,1,0,2625
1744059397.007088,'1744059397.0074315,-262,81,-4002,141,8,2637,204,-142,-31,33.44,1248,-768,-1982,error,31.26,976.79,14.352,4,26,0,0,3,0,0,23,0,1,0,2624
1744059397.0897624,'1744059397.090111,-189,23,-4033,136,22,2608,195,-127,-24,33.25,1309,-620,-1968,error,31.27,976.79,14.353,4,26,0,0,1,3,0,23,0,1,0,2625
1744059397.1724265,'1744059397.172769,-170,119,-4088,129,-1,2615,207,-117,-33,33.35,1350,-462,-1970,error,31.27,976.81,14.348,4,26,0,2,0,3,3,28,0,1,0,2625
1744059397.2550862,'1744059397.255428,-288,18,-3993,122,7,2662,211,-118,-20,33.49,1361,-321,-1993,error,31.27,976.8,14.348,4,26,1,0,3,5,5,28,0,1,0,2624
1744059397.511099,'1744059397.5116043,-253,5,-4043,120,10,2623,217,-63,-31,33.59,1328,183,-2023,error,31.27,976.77,14.353,4,23,7,0,0,4,0,28,1,1,0,2624
1744059397.5941095,'1744059397.5944636,-198,52,-4033,132,0,2597,206,-47,-37,33.35,1272,340,-2045,error,31.26,976.78,14.337,4,22,3,0,0,0,1,27,1,1,0,2625
1744059397.6768146,'1744059397.6771605,-301,-50,-4005,122,14,2570,204,-30,-36,33.44,1214,470,-2086,error,31.26,976.77,14.337,4,23,0,0,0,9,6,27,1,1,0,2624
1744059397.7595057,'1744059397.7598562,-157,48,-4078,134,16,2600,193,-36,-35,33.49,1132,589,-2115,error,31.26,976.78,14.347,4,23,4,5,0,10,0,24,1,1,0,2624
1744059397.842258,'1744059397.8426363,-228,-25,-4019,138,5,2549,192,-12,-31,33.68,1039,719,-2110,error,31.27,976.78,14.329,4,23,1,2,2,3,0,28,1,1,0,2624
1744059397.925059,'1744059397.9254224,-193,6,-3978,118,19,2630,176,-3,-23,33.59,933,832,-2086,error,31.27,976.8,14.343,4,23,6,0,0,4,5,25,1,1,0,2625
1744059398.0078654,'1744059398.0082228,-151,27,-4023,121,9,2569,164,11,-23,33.59,821,906,-2075,error,31.27,976.8,14.343,4,22,9,6,0,1,0,26,0,0,0,2625
1744059398.0906816,'1744059398.0910685,-213,26,-3963,135,-1,2585,150,15,-31,33.49,699,975,-2069,error,31.28,976.8,14.343,3,24,4,0,4,4,3,23,0,1,0,2624
1744059398.1734529,'1744059398.1738071,-269,-18,-4013,129,7,2642,135,20,-24,33.49,550,1038,-2056,error,31.28,976.79,14.343,3,24,1,0,0,0,5,27,1,1,0,2624
1744059398.256143,'1744059398.256489,-212,-20,-4035,139,2,2625,129,29,-15,33.49,376,1092,-2031,error,31.28,976.78,14.333,4,24,4,0,0,4,8,22,1,1,0,2624
1744059398.5112584,'1744059398.5116832,-274,-77,-4020,120,14,2612,72,24,-39,33.68,-169,1113,-2020,error,31.27,976.8,14.338,4,24,1,3,11,0,2,28,0,1,0,2624
1744059398.5940733,'1744059398.5944228,-213,-40,-4014,127,-3,2590,66,33,-41,33.68,-311,1060,-2068,error,31.27,976.8,14.333,3,24,4,2,0,2,1,29,0,1,0,2624
1744059398.6767523,'1744059398.677098,-226,-59,-4025,132,13,2608,45,14,-44,33.49,-463,1025,-2104,error,31.27,976.8,14.343,4,22,0,3,2,0,2,25,0,1,0,2624
1744059398.7594512,'1744059398.7597961,-191,-3,-4008,121,7,2594,41,12,-38,33.35,-592,972,-2135,error,31.27,976.8,14.333,4,23,4,1,0,0,4,25,0,1,0,2624
